,x,y,z,layer,region,type
83,3840.6106201921466,-1246.749083014761,-2588.7975140928675,L5,S1FL,ObjectiveCSD_Disk
84,3846.6343701921464,-1248.258833014761,-2580.9592640928677,L5,S1FL,ObjectiveCSD_Disk
85,3852.6581201921463,-1249.768583014761,-2573.121264092868,L5,S1FL,ObjectiveCSD_Disk
86,3858.6818701921466,-1251.2783330147608,-2565.2832640928677,L5,S1FL,ObjectiveCSD_Disk
87,3864.705620192147,-1252.788083014761,-2557.4452640928675,L5,S1FL,ObjectiveCSD_Disk
88,3870.7293701921467,-1254.297833014761,-2549.607264092868,L5,S1FL,ObjectiveCSD_Disk
89,3876.7528701921465,-1255.807583014761,-2541.769264092868,L5,S1FL,ObjectiveCSD_Disk
90,3882.7763701921467,-1257.317333014761,-2533.931264092868,L5,S1FL,ObjectiveCSD_Disk
91,3888.7998701921465,-1258.827083014761,-2526.0932640928677,L5,S1FL,ObjectiveCSD_Disk
92,3894.8233701921463,-1260.336833014761,-2518.255264092868,L5,S1FL,ObjectiveCSD_Disk
93,3900.8471201921466,-1261.8465830147609,-2510.417014092868,L5,S1FL,ObjectiveCSD_Disk
94,3906.8708701921464,-1263.3563330147608,-2502.578764092868,L5,S1FL,ObjectiveCSD_Disk
95,3912.8946201921462,-1264.866083014761,-2494.7405140928677,L5,S1FL,ObjectiveCSD_Disk
96,3918.9183701921465,-1266.375833014761,-2486.902264092868,L5,S1FL,ObjectiveCSD_Disk
97,3924.9421201921464,-1267.8855830147609,-2479.0642640928677,L5,S1FL,ObjectiveCSD_Disk
98,3930.965870192146,-1269.395333014761,-2471.2262640928675,L5,S1FL,ObjectiveCSD_Disk
99,3936.9896201921465,-1270.905083014761,-2463.3882640928678,L5,S1FL,ObjectiveCSD_Disk
100,3943.0133701921463,-1272.414833014761,-2455.5502640928676,L5,S1FL,ObjectiveCSD_Disk
101,3949.037120192146,-1273.9245830147609,-2447.7122640928674,L5,S1FL,ObjectiveCSD_Disk
102,3955.0608701921465,-1275.4343330147608,-2439.8742640928676,L5,S1FL,ObjectiveCSD_Disk
103,3961.0846201921468,-1276.944083014761,-2432.036264092868,L5,S1FL,ObjectiveCSD_Disk
104,3967.1083701921466,-1278.453833014761,-2424.1982640928677,L5,S1FL,ObjectiveCSD_Disk
105,3973.1318701921464,-1279.9635830147608,-2416.3600140928675,L5,S1FL,ObjectiveCSD_Disk
106,3979.1553701921466,-1281.473333014761,-2408.5217640928677,L5,S1FL,ObjectiveCSD_Disk
107,3985.178870192147,-1282.983083014761,-2400.683514092868,L5,S1FL,ObjectiveCSD_Disk
108,3991.2023701921466,-1284.492833014761,-2392.8452640928676,L5,S1FL,ObjectiveCSD_Disk
109,3997.2261201921465,-1286.002333014761,-2385.0072640928674,L5,S1FL,ObjectiveCSD_Disk
110,4003.249870192147,-1287.511833014761,-2377.1692640928677,L5,S1FL,ObjectiveCSD_Disk
111,4009.2736201921466,-1289.0213330147608,-2369.331264092868,L5,S1FL,ObjectiveCSD_Disk
112,4015.2973701921464,-1290.530833014761,-2361.493264092868,L5,S1FL,ObjectiveCSD_Disk
113,4021.3211201921467,-1292.0405830147608,-2353.6550140928675,L5,S1FL,ObjectiveCSD_Disk
114,4027.3448701921466,-1293.5503330147608,-2345.8167640928677,L5,S1FL,ObjectiveCSD_Disk
115,4033.3686201921464,-1295.060083014761,-2337.978514092868,L5,S1FL,ObjectiveCSD_Disk
116,4039.3923701921467,-1296.569833014761,-2330.1402640928677,L5,S1FL,ObjectiveCSD_Disk
117,4045.4161201921465,-1298.0795830147608,-2322.3022640928675,L5,S1FL,ObjectiveCSD_Disk
118,4051.4398701921464,-1299.589333014761,-2314.464264092868,L5,S1FL,ObjectiveCSD_Disk
119,4057.4636201921467,-1301.099083014761,-2306.626264092868,L4,S1FL,ObjectiveCSD_Disk
120,4063.4873701921465,-1302.6088330147609,-2298.788264092868,L4,S1FL,ObjectiveCSD_Disk
121,4069.5108701921463,-1304.1185830147608,-2290.9502640928677,L4,S1FL,ObjectiveCSD_Disk
122,4075.5343701921465,-1305.6283330147608,-2283.112264092868,L4,S1FL,ObjectiveCSD_Disk
123,4081.5578701921468,-1307.138083014761,-2275.2742640928677,L4,S1FL,ObjectiveCSD_Disk
124,4087.5813701921466,-1308.6478330147609,-2267.4362640928675,L4,S1FL,ObjectiveCSD_Disk
125,4093.6051201921464,-1310.1575830147608,-2259.5980140928677,L4,S1FL,ObjectiveCSD_Disk
126,4099.628870192147,-1311.667333014761,-2251.759764092868,L4,S1FL,ObjectiveCSD_Disk
127,4105.652620192146,-1313.177083014761,-2243.921514092868,L4,S1FL,ObjectiveCSD_Disk
128,4111.676370192146,-1314.6868330147609,-2236.083264092868,L4,S1FL,ObjectiveCSD_Disk
129,4117.700120192147,-1316.196583014761,-2228.2452640928677,L4,S1FL,ObjectiveCSD_Disk
130,4123.723870192147,-1317.706333014761,-2220.407264092868,L4,S1FL,ObjectiveCSD_Disk
131,4129.747620192147,-1319.216083014761,-2212.569264092868,L4,S1FL,ObjectiveCSD_Disk
132,4135.771370192147,-1320.725833014761,-2204.7312640928676,L4,S1FL,ObjectiveCSD_Disk
133,4141.795120192146,-1322.235583014761,-2196.893014092868,L4,S1FL,ObjectiveCSD_Disk
134,4147.818870192146,-1323.745333014761,-2189.0547640928676,L4,S1FL,ObjectiveCSD_Disk
135,4153.842620192147,-1325.255083014761,-2181.2165140928673,L4,S1FL,ObjectiveCSD_Disk
136,4159.866370192147,-1326.764833014761,-2173.3782640928675,L4,S1FL,ObjectiveCSD_Disk
137,4165.889870192147,-1328.274583014761,-2165.540264092868,L4,S1FL,ObjectiveCSD_Disk
138,4171.913370192147,-1329.7843330147612,-2157.7022640928676,L3,S1FL,ObjectiveCSD_Disk
139,4177.936870192147,-1331.294083014761,-2149.8642640928674,L3,S1FL,ObjectiveCSD_Disk
140,4183.960370192147,-1332.803833014761,-2142.0262640928677,L3,S1FL,ObjectiveCSD_Disk
141,4189.984120192146,-1334.313583014761,-2134.188264092868,L3,S1FL,ObjectiveCSD_Disk
142,4196.007870192147,-1335.823333014761,-2126.3502640928677,L3,S1FL,ObjectiveCSD_Disk
143,4202.031620192147,-1337.333083014761,-2118.5122640928676,L3,S1FL,ObjectiveCSD_Disk
144,4208.055370192146,-1338.842833014761,-2110.674264092868,L3,S1FL,ObjectiveCSD_Disk
145,4214.079120192146,-1340.352583014761,-2102.836014092868,L3,S1FL,ObjectiveCSD_Disk
146,4220.102870192146,-1341.8623330147611,-2094.997764092868,L3,S1FL,ObjectiveCSD_Disk
147,4226.126620192146,-1343.372083014761,-2087.1595140928675,L3,S1FL,ObjectiveCSD_Disk
