,x,y,z,layer,region,type
202,3340.6433701921464,-1121.440833014761,-3239.3602640928675,L6,S1FL,ObjectiveCSD_Plane
203,3352.6908701921466,-1124.460333014761,-3223.683764092868,L6,S1FL,ObjectiveCSD_Plane
204,3364.7383701921462,-1127.479833014761,-3208.007264092868,L6,S1FL,ObjectiveCSD_Plane
205,3376.7858701921464,-1130.4993330147609,-3192.331264092868,L6,S1FL,ObjectiveCSD_Plane
206,3388.8333701921465,-1133.518833014761,-3176.6552640928676,L6,S1FL,ObjectiveCSD_Plane
207,3400.8808701921466,-1136.538333014761,-3160.9792640928677,L6,S1FL,ObjectiveCSD_Plane
208,3412.9283701921468,-1139.557833014761,-3145.3032640928677,L6,S1FL,ObjectiveCSD_Plane
209,3424.9753701921463,-1142.5773330147608,-3129.6267640928677,L6,S1FL,ObjectiveCSD_Plane
210,3437.0223701921464,-1145.596833014761,-3113.9502640928677,L6,S1FL,ObjectiveCSD_Plane
211,3449.0698701921465,-1148.616333014761,-3098.2742640928677,L6,S1FL,ObjectiveCSD_Plane
212,3461.1173701921466,-1151.635833014761,-3082.598264092868,L6,S1FL,ObjectiveCSD_Plane
213,3473.1648701921467,-1154.6553330147608,-3066.9217640928678,L6,S1FL,ObjectiveCSD_Plane
214,3485.2123701921464,-1157.674833014761,-3051.2452640928677,L6,S1FL,ObjectiveCSD_Plane
215,3497.2598701921465,-1160.694333014761,-3035.569264092868,L6,S1FL,ObjectiveCSD_Plane
216,3509.3073701921467,-1163.713833014761,-3019.893264092868,L6,S1FL,ObjectiveCSD_Plane
217,3521.3543701921467,-1166.7333330147608,-3004.217264092868,L6,S1FL,ObjectiveCSD_Plane
218,3533.4013701921467,-1169.7528330147609,-2988.541264092868,L6,S1FL,ObjectiveCSD_Plane
219,3545.4488701921464,-1172.772333014761,-2972.864764092868,L6,S1FL,ObjectiveCSD_Plane
220,3557.4963701921465,-1175.7918330147609,-2957.188264092868,L6,S1FL,ObjectiveCSD_Plane
221,3569.5438701921466,-1178.8113330147607,-2941.5122640928676,L6,S1FL,ObjectiveCSD_Plane
222,3581.5913701921463,-1181.8308330147609,-2925.8362640928676,L6,S1FL,ObjectiveCSD_Plane
