,x,y,z,layer,region,type
99,3415.1871826921465,-1140.123989264761,-3142.3639203428675,L6,S1FL,LineSource
100,3415.9401201921464,-1140.312708014761,-3141.384139092868,L6,S1FL,LineSource
101,3416.6930576921463,-1140.501426764761,-3140.404357842868,L6,S1FL,LineSource
102,3417.4459951921463,-1140.6901455147608,-3139.424576592868,L6,S1FL,LineSource
103,3418.1989326921466,-1140.878864264761,-3138.444795342868,L6,S1FL,LineSource
104,3418.9518701921465,-1141.0675830147609,-3137.465014092868,L6,S1FL,LineSource
105,3419.7048076921465,-1141.2563017647608,-3136.485232842868,L6,S1FL,LineSource
106,3420.457745192147,-1141.445020514761,-3135.5054515928678,L6,S1FL,LineSource
107,3421.2106826921467,-1141.6337392647608,-3134.5256703428677,L6,S1FL,LineSource
108,3421.9636201921467,-1141.8224580147607,-3133.5458890928676,L6,S1FL,LineSource
109,3422.7165576921466,-1142.0111767647609,-3132.5661078428675,L6,S1FL,LineSource
110,3423.4694951921465,-1142.1998955147608,-3131.5863265928674,L6,S1FL,LineSource
111,3424.2224326921464,-1142.3886142647607,-3130.6065453428673,L6,S1FL,LineSource
112,3424.9753701921463,-1142.5773330147608,-3129.6267640928677,L6,S1FL,LineSource
113,3425.7283076921462,-1142.766051764761,-3128.646982842868,L6,S1FL,LineSource
114,3426.481245192146,-1142.9547705147609,-3127.667201592868,L6,S1FL,LineSource
115,3427.2341826921465,-1143.1434892647608,-3126.687420342868,L6,S1FL,LineSource
116,3427.9871201921464,-1143.332208014761,-3125.707639092868,L6,S1FL,LineSource
117,3428.7400576921464,-1143.520926764761,-3124.7278578428677,L6,S1FL,LineSource
118,3429.4929951921467,-1143.709645514761,-3123.7480765928676,L6,S1FL,LineSource
119,3430.2459326921467,-1143.8983642647609,-3122.7682953428675,L6,S1FL,LineSource
120,3430.9988701921466,-1144.087083014761,-3121.7885140928674,L6,S1FL,LineSource
121,3431.7518076921465,-1144.2758017647611,-3120.8087328428674,L6,S1FL,LineSource
122,3432.5047451921464,-1144.464520514761,-3119.8289515928673,L6,S1FL,LineSource
123,3433.2576826921463,-1144.653239264761,-3118.849170342867,L6,S1FL,LineSource
124,3434.0106201921462,-1144.841958014761,-3117.8693890928676,L6,S1FL,LineSource
125,3434.763557692146,-1145.030676764761,-3116.889607842868,L6,S1FL,LineSource
